scorer,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
774,384.4435467720032,229.72898542881012,1.0,329.282591342926,275.7158763706684,0.9999983310699463,383.7155411243439,294.4282021522522,0.9999470710754395,348.9645257592201,254.75182104110718,1.0,385.5497980117798,272.3727126121521,1.0
775,385.6967520713806,230.2929356098175,1.0,329.80419421195984,275.8758481144905,0.9999988079071045,383.9163942337036,294.5171322822571,0.9999549388885498,349.46848261356354,255.18343567848206,1.0,386.27888679504395,272.87033224105835,1.0
776,386.95931577682495,230.09157299995422,1.0,330.0718814134598,275.83642165362835,0.9999991655349731,384.8067035675049,294.51074409484863,0.9999817609786987,350.64576601982117,255.01023197174072,1.0,387.4941061735153,273.24897050857544,1.0
777,387.47619384527206,230.5744948387146,1.0,330.67739748954773,275.84480223059654,0.9999988079071045,384.9603605270386,295.0963034629822,0.9999748468399048,351.5464425086975,255.0238938331604,1.0,388.0616984255612,273.48657846450806,1.0
778,388.65787106752396,230.72280716896057,1.0,331.36114621162415,275.41714042425156,0.9999988079071045,385.24782514572144,295.4846568107605,0.9999779462814331,352.83397579193115,255.2813458442688,1.0,388.70088934898376,273.63650608062744,1.0
779,389.753115773201,230.96216106414795,1.0,331.8364871740341,275.3362222313881,0.9999991655349731,385.6088616847992,295.98392724990845,0.9999803304672241,353.6735563278198,255.36372256278992,1.0,389.42181408405304,274.038019657135,1.0
780,390.5892584323883,230.75770545005798,1.0,332.3164671063423,275.3109474182129,0.9999991655349731,386.53504061698914,296.0603177547455,0.9999837875366211,354.7178627252579,255.41568970680237,1.0,390.1492109298706,274.44492959976196,1.0
781,391.68716049194336,230.55306267738342,1.0,332.8572307229042,275.21744579076767,0.9999992847442627,387.13542753458023,296.61517357826233,0.9999876022338867,355.143745303154,255.55701446533203,1.0,390.69727420806885,274.40624618530273,1.0
782,392.68768882751465,230.81348252296448,1.0,333.478986620903,275.4927569627762,0.9999994039535522,387.05557334423065,297.2526659965515,0.999987006187439,356.13409692049026,255.02358388900757,1.0,391.68299412727356,274.613055229187,1.0
783,393.6895217895508,230.72112274169922,1.0,334.3974299430847,275.8993881493807,0.999998927116394,387.70376229286194,297.5073540210724,0.9999881982803345,356.33491709828377,255.38701152801514,1.0,392.4946565628052,274.7884020805359,1.0
784,394.85971772670746,231.06322145462036,1.0,334.96039485931396,276.11516033113,0.9999986886978149,388.01526689436287,297.949431180954,0.9999897480010986,357.0621260404587,255.37236857414246,1.0,393.10734939575195,274.773597240448,1.0
785,395.4602999687195,230.88690543174744,1.0,335.52865982055664,275.93859100341797,0.999998927116394,388.6195480823517,298.18458318710327,0.9999903440475464,357.51841855049133,255.26216888427734,1.0,393.5550799369812,274.7985682487488,1.0
786,396.17874170839787,230.5280158519745,1.0,336.0868134498596,276.13865852355957,0.9999994039535522,389.0146037340164,298.27079916000366,0.9999908208847046,358.0107698440552,255.26862955093384,1.0,394.41706144809723,275.1891555786133,1.0
787,396.9167831540108,230.20125222206116,1.0,336.777410030365,276.3540315628052,0.9999996423721313,389.5737725496292,298.5760934352875,0.9999901056289673,358.3658883571625,255.53012585639954,1.0,394.6138687133789,275.16645860671997,1.0
788,397.63960587978363,229.80160999298096,1.0,337.2477924823761,276.48709920048714,0.9999997615814209,390.3974595069885,298.56316888332367,0.9999909400939941,358.69693875312805,255.7539610862732,1.0,395.22023063898087,275.21414613723755,1.0
789,398.35320687294006,229.94473278522491,1.0,337.7803783416748,276.4383207857609,0.9999998807907104,391.1771833896637,298.65666675567627,0.9999902248382568,359.77097511291504,255.4964315891266,1.0,395.6535198390484,275.07378005981445,1.0
790,399.0914354324341,229.70506966114044,1.0,338.20532071590424,276.57318288087845,0.9999998807907104,391.79255199432373,298.5588182210922,0.9999895095825195,360.37979316711426,255.62059998512268,1.0,396.3450430929661,274.8577198982239,1.0
791,399.5629632472992,229.52202081680298,1.0,338.66458654403687,276.5405150651932,0.9999998807907104,392.5132360458374,298.34552788734436,0.9999880790710449,361.00408935546875,255.6202530860901,1.0,396.6614555120468,275.0252146720886,1.0
792,400.2127604484558,229.27345764636993,1.0,339.2596313357353,276.747357070446,0.9999998807907104,392.89515352249146,298.5995022058487,0.9999852180480957,361.49207878112793,255.44943976402283,1.0,397.3014123439789,274.79400300979614,1.0
793,400.99255895614624,229.04495871067047,1.0,339.6485832631588,276.51369845867157,1.0,393.08714175224304,299.1635829806328,0.9999843835830688,361.8612937927246,255.05731630325317,1.0,397.9716680049896,274.69412088394165,1.0
794,401.41821670532227,228.81256479024887,1.0,340.28397208452225,276.6869712471962,1.0,393.81340980529785,299.52402344346046,0.9999892711639404,362.201865196228,255.15148878097534,1.0,398.442346572876,274.4461989402771,1.0
795,402.20362424850464,228.48274040222168,1.0,340.41329059004784,276.60326635837555,1.0,394.2865948677063,299.71916025877,0.9999899864196777,362.6885805130005,255.1344494819641,1.0,398.800733089447,274.29630517959595,1.0
796,402.90728187561035,228.307775080204,1.0,340.8525391817093,276.6841665506363,1.0,394.6580979824066,300.07893312722445,0.9999876022338867,362.87715673446655,255.36119079589844,1.0,399.1303129196167,274.6534333229065,1.0
797,403.3233919143677,228.27243980765343,1.0,341.32082319259644,276.8628519773483,0.9999998807907104,394.9115357398987,300.17506751418114,0.9999849796295166,363.82913826406,255.3649456501007,1.0,399.4443154335022,274.7781367301941,1.0
798,403.56603813171387,228.3884680569172,1.0,341.90421283245087,277.082480430603,0.9999998807907104,395.37961572408676,300.14338175952435,0.999983549118042,364.41838896274567,255.33497548103333,1.0,400.12295389175415,274.99200201034546,1.0
799,403.81112955510616,229.24446296691895,1.0,342.32993030548096,277.1714016199112,0.9999998807907104,395.987828861922,300.3422800600529,0.9999842643737793,364.73021161556244,255.78584051132202,1.0,400.9475471973419,275.1234517097473,1.0
800,404.4669035077095,229.03405392169952,1.0,342.82511353492737,277.32525086402893,0.9999998807907104,396.35041657090187,300.4501805305481,0.9999861717224121,365.28763461112976,255.70405507087708,1.0,401.08154559135437,275.0266613960266,1.0
801,404.7833641767502,228.80525320768356,1.0,343.36768794059753,277.61438393592834,0.9999997615814209,396.5541373491287,300.8507272005081,0.9999852180480957,365.54547595977783,255.68847703933716,1.0,401.3546071052551,275.30370140075684,1.0
802,405.1076934337616,229.25614166259766,1.0,343.69089937210083,277.6585592031479,0.9999998807907104,397.1828830242157,300.89621967077255,0.999984622001648,365.6366789340973,256.05551528930664,1.0,401.58536434173584,275.44013500213623,1.0
803,405.21416318416595,229.36443638801575,1.0,344.067747592926,277.7820054292679,0.9999997615814209,397.5441280603409,301.0832829475403,0.9999814033508301,365.8804793357849,256.21111154556274,1.0,401.78115463256836,275.8397068977356,1.0
804,405.7607719898224,229.87770628929138,1.0,344.3572177886963,277.88910734653473,0.9999997615814209,397.92503094673157,301.3872038125992,0.9999761581420898,366.0673222541809,256.6539959907532,1.0,402.22670555114746,276.37629222869873,1.0
805,406.20761609077454,230.25530791282654,1.0,344.4938898086548,277.8794127702713,0.9999997615814209,398.27404499053955,301.67163169384,0.9999748468399048,366.2299425601959,257.0882029533386,1.0,402.50108456611633,276.5743570327759,1.0
806,406.8294565677643,230.5504035949707,1.0,344.748507976532,278.0410192012787,0.9999996423721313,397.4877917766571,301.88682889938354,0.9999737739562988,366.60100293159485,256.8619523048401,1.0,402.66228425502777,276.8247137069702,1.0
807,407.15085887908936,230.69406414031982,1.0,344.9301447868347,277.9664274454117,0.9999996423721313,397.78280794620514,302.3610506057739,0.9999748468399048,367.07088112831116,256.8293490409851,1.0,402.8836843967438,277.13972759246826,1.0
808,407.34352111816406,230.63656401634216,1.0,345.0600562095642,278.10842418670654,0.9999995231628418,398.0858852863312,302.55940198898315,0.9999797344207764,367.1469097137451,256.8968105316162,1.0,403.04053884744644,277.2562646865845,1.0
809,407.37569975852966,230.56505036354065,1.0,345.3082299232483,278.45043659210205,0.9999992847442627,398.2245583534241,302.83307123184204,0.9999785423278809,367.3157892227173,257.4621992111206,1.0,403.8825840950012,277.6782236099243,1.0
810,407.34144258499146,230.52425289154053,1.0,345.14740562438965,278.8043489456177,0.9999992847442627,398.3956491947174,302.98187351226807,0.9999798536300659,367.39504742622375,257.51332092285156,1.0,404.01964950561523,277.59663677215576,1.0
811,407.67095851898193,230.07941007614136,1.0,345.6241452693939,279.1641149520874,0.9999992847442627,398.5310513973236,303.3707699775696,0.9999803304672241,368.05752420425415,257.3071050643921,1.0,404.1944570541382,277.6867516040802,1.0
812,407.66948795318604,230.18741607666016,1.0,345.7791495323181,279.22286343574524,0.9999992847442627,398.6959583759308,303.2960591316223,0.9999803304672241,368.1019477844238,257.32026958465576,1.0,404.36772060394287,277.7021738290787,1.0
813,407.7725553512573,229.83099162578583,1.0,345.90127301216125,279.3235294818878,0.9999994039535522,398.94887232780457,303.4440050125122,0.9999850988388062,368.7134246826172,257.137743473053,1.0,404.4174108505249,277.67669928073883,1.0
814,407.8194794654846,229.84146928787231,1.0,345.9994213581085,279.49922132492065,0.9999994039535522,399.3216848373413,303.40110445022583,0.9999821186065674,368.8640978336334,257.16431427001953,1.0,404.506386756897,277.58300018310547,1.0
815,407.5642628669739,229.28314459323883,1.0,346.22590804100037,279.6001958847046,0.9999992847442627,399.3724195957184,303.43780517578125,0.9999792575836182,368.83111572265625,257.1722002029419,1.0,404.60221004486084,277.38936257362366,1.0
816,407.6057767868042,229.05264365673065,1.0,346.2486597299576,279.73983812332153,0.9999992847442627,399.7359609603882,303.25893545150757,0.9999725818634033,368.8133363723755,257.10908699035645,1.0,404.7493476867676,277.4094430208206,1.0
817,407.539457321167,228.99637877941132,1.0,346.575021982193,279.84049367904663,0.9999992847442627,399.85259461402893,303.2225012779236,0.9999650716781616,368.5656726360321,257.5805673599243,1.0,404.80827045440674,277.32117223739624,1.0
818,407.6121597290039,228.54782164096832,1.0,346.75459253787994,280.0476179122925,0.9999991655349731,399.9433801174164,303.30478143692017,0.9999644756317139,368.35499119758606,257.8874258995056,1.0,404.4092924594879,277.26326751708984,1.0
819,407.5810556411743,228.48440897464752,1.0,346.81147706508636,280.08649158477783,0.9999992847442627,399.8495502471924,302.6561152935028,0.9999706745147705,368.24156498908997,257.9931583404541,1.0,404.3548689186573,277.11051750183105,1.0
820,407.64353036880493,228.2938210964203,1.0,347.05876499414444,280.15678358078003,0.9999992847442627,400.08763575553894,302.5805721282959,0.9999767541885376,368.5087149143219,258.1681866645813,1.0,404.620967566967,277.01123332977295,1.0
821,407.66305017471313,228.43616339564323,1.0,347.1616796851158,280.35245752334595,0.9999990463256836,400.1732223033905,302.67762088775635,0.9999728202819824,368.87695121765137,257.80726289749146,1.0,404.82705491781235,276.9802026748657,1.0
822,407.8021206855774,228.11805490404367,1.0,347.1219190955162,280.491334438324,0.9999990463256836,400.5857090950012,302.5692207813263,0.9999808073043823,369.6173074245453,257.25255060195923,1.0,404.94338512420654,276.9533987045288,1.0
823,407.63214659690857,228.162172883749,1.0,347.19267988204956,280.4745373725891,0.9999991655349731,400.8005909919739,302.64386081695557,0.9999829530715942,370.1232147216797,256.72474479675293,1.0,405.26628065109253,276.88001537323,1.0
824,408.35553312301636,228.08598590642214,1.0,347.5041269361973,280.6596956253052,0.999998927116394,401.11028027534485,302.58675384521484,0.9999818801879883,369.82461166381836,257.26300287246704,1.0,405.42476212978363,276.964919090271,1.0
825,408.5129885673523,228.10762306302786,1.0,347.75142377614975,280.5288715362549,0.9999991655349731,401.6558439731598,302.53149938583374,0.9999892711639404,370.34589087963104,257.17202949523926,1.0,405.51550710201263,276.73376405239105,1.0
826,408.80006074905396,228.0031034243293,1.0,348.0534677915275,280.7094774246216,0.9999990463256836,402.0145250558853,302.70574259757996,0.9999889135360718,370.7247738838196,257.16350173950195,1.0,405.7219179868698,276.7124515771866,1.0
827,409.2921862602234,227.5611381828785,1.0,348.2410309612751,280.7936930656433,0.9999991655349731,402.03511583805084,302.85183930397034,0.9999887943267822,370.78516030311584,257.3409991264343,1.0,405.9284760951996,276.6178323030472,1.0
828,409.14666080474854,227.59711837768555,1.0,348.53472650051117,280.8961453437805,0.9999988079071045,402.1048710346222,302.9686801433563,0.9999877214431763,371.0231862664223,257.3808526992798,1.0,406.1307327747345,276.7656325697899,1.0
829,409.09347677230835,227.56392392516136,1.0,348.68724411726,280.79725980758667,0.9999990463256836,402.26340568065643,303.01095747947693,0.9999878406524658,371.12895184755325,257.4126310348511,1.0,406.49645471572876,276.50031328201294,1.0
830,409.7372250556946,227.5087366104126,1.0,348.8167254924774,280.83418130874634,0.9999990463256836,402.43905425071716,303.1624517440796,0.9999876022338867,371.58133098483086,257.08662033081055,1.0,406.8000349998474,276.31534561514854,1.0
831,409.72535610198975,227.48621898889542,1.0,348.92320823669434,280.9394955635071,0.9999988079071045,402.63688135147095,303.1224091053009,0.9999889135360718,371.68965232372284,256.91668462753296,1.0,407.0059230327606,276.2727133631706,1.0
832,410.1010117530823,227.0968109369278,1.0,349.1014075279236,280.92159700393677,0.999998927116394,402.8726499080658,302.867360830307,0.9999916553497314,371.6953467428684,256.9967746734619,1.0,407.1892020702362,276.1579028815031,1.0
833,410.374840259552,226.6688712835312,1.0,349.2089912891388,280.8101878166199,0.9999988079071045,402.90653121471405,302.89793825149536,0.9999916553497314,371.9757202230394,256.8925223350525,1.0,407.3500506877899,275.9862882485613,1.0
834,410.3063597679138,226.43243885040283,1.0,349.4044394493103,280.8427195549011,0.9999986886978149,402.9871304035187,303.08660793304443,0.9999912977218628,372.12424740195274,256.89312744140625,1.0,407.5573663711548,275.7397583425045,1.0
835,410.4801368713379,226.2251534461975,1.0,349.51405024528503,280.7734637260437,0.9999986886978149,403.2281802892685,302.9756546020508,0.9999923706054688,372.2276037931442,256.7473268508911,1.0,408.0691137313843,275.8785824775696,1.0
836,410.5140643119812,225.75337719917297,1.0,349.6600292921066,280.7219982147217,0.9999986886978149,403.40832883119583,302.6832468509674,0.9999938011169434,372.2858772575855,256.50888204574585,1.0,408.2454905509949,275.7686719894409,1.0
837,410.3881583213806,225.3112452030182,1.0,349.76602590084076,280.6065664291382,0.9999988079071045,403.55893954634666,302.46080780029297,0.9999946355819702,372.2368762344122,256.4629874229431,1.0,408.4347186088562,275.5841693878174,1.0
838,410.3675389289856,225.12371683120728,1.0,349.9485981464386,280.5812134742737,0.9999988079071045,403.8260921686888,302.4899709224701,0.9999958276748657,372.2626391649246,256.3585867881775,1.0,408.6377878189087,275.29843521118164,1.0
839,410.1488013267517,225.06195378303528,1.0,349.93999314308167,280.3723974227905,0.999998927116394,404.0587523840368,302.24863743782043,0.9999966621398926,372.5336483716965,256.040256023407,1.0,408.82014560699463,275.07854080200195,1.0
840,410.1954698562622,224.96995210647583,1.0,350.3364429473877,280.41927909851074,0.9999983310699463,403.9579369276762,302.13481760025024,0.9999960660934448,372.71537160873413,255.89105772972107,1.0,408.82558584213257,274.9806938171387,1.0
841,410.2029938697815,224.94780683517456,1.0,350.3093376159668,280.37437915802,0.9999985694885254,404.2756640613079,302.2281823158264,0.999996542930603,372.6918440461159,255.87046003341675,1.0,409.0547661781311,274.4683403968811,1.0
842,410.2390069961548,224.86030673980713,1.0,350.3349826335907,280.45759439468384,0.9999986886978149,404.436368227005,302.16819190979004,0.9999967813491821,372.74576139450073,255.69613242149353,1.0,409.1186571121216,274.33442306518555,1.0
